classe,residenza,mercato,periodo,kwh,f1,f2,f3,anno
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,04,119.922,0.3056683524482312,0.29764557767897915,0.39668606987278976,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,04,124.556,0.30371513968910197,0.29866936039794606,0.3976154999129519,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,04,42.045,0.2991684928904136,0.27615748362299186,0.4246740234865945,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,04,26.461,0.3114300633928311,0.26012240366918876,0.4284475329379802,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,04,48.88,0.28015005338801274,0.2884700790898525,0.43137986752213475,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,04,37.436,0.2853106736057466,0.26646928656943336,0.44822003982482,2025
potenza_impegnata>6,Residente,Maggior Tutela,04,390.749,0.31823728191446604,0.2617231164978303,0.42003960158770365,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,04,117.17,0.2983057080839593,0.2970871155918734,0.40460717632416726,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,04,112.731,0.2991757859975241,0.29603770379158806,0.40478651021088774,2025
potenza_impegnata>6,Tutti,Maggior Tutela,04,414.157,0.3247736612877636,0.2604596889346087,0.4147666497776276,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,04,488.929,0.3331733395446658,0.2588361645736718,0.4079904958816624,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,04,92.945,0.3126154130142661,0.29314911631813345,0.3942354706676004,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,04,174.443,0.33497484096714,0.2714855792528765,0.39353957977998344,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,04,212.908,0.31831238216712493,0.28679300453785767,0.3948946132950174,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,04,195.064,0.3273436921350131,0.2784076166128354,0.3942486912521515,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,04,207.96,0.32081426600083046,0.28449458025871616,0.3946911537404534,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,04,63.514,0.2932621333656547,0.28386917877917756,0.42286868785516785,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,04,424.76,0.39574531226311327,0.22913057923751096,0.37512410849937583,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,04,198.09,0.32263792917337186,0.2785030930065152,0.39885897782011287,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,04,177.763,0.34114268096365685,0.27812729813672443,0.38073002089961866,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,04,95.15,0.31311951519329384,0.2937157433868052,0.39316474141990115,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,04,158.399,0.3212284298635476,0.28666393026716946,0.39210763986928293,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,04,161.427,0.31543096333528314,0.2892369082836795,0.39533212838103743,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,04,130.621,0.355582172154242,0.2714173698484293,0.3730004579973288,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,04,182.627,0.3061266476722241,0.3061797770424447,0.3876935752853312,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,04,120.654,0.31571531156643146,0.2921687842874322,0.3921159041461363,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,04,176.4,0.30988770966340884,0.30293077657520806,0.38718151376138304,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,04,123.816,0.3157558843152869,0.2927425932091629,0.3915015224755502,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,04,74.702,0.3152637648655711,0.28481562385760234,0.3999206112768266,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,04,41.308,0.2835703407325548,0.27328436306488535,0.44314529620255977,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,04,50.694,0.29020521424665324,0.2752403703709974,0.43455441538234924,2025
potenza_impegnata>6,Residente,Mercato Libero,04,445.879,0.3273943868252189,0.2693970763528454,0.40320853682193575,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,04,25.272,0.25334361743154643,0.2643733127651369,0.4822830698033166,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,04,182.556,0.3415100054664062,0.2761431063639396,0.3823468881696541,2025
4.5<potenza_impegnata<=6,Non Residente,Tutti,05,184.989,0.34023161141611286,0.29995537294251445,0.3598130156413727,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,05,177.621,0.3111100129691324,0.3245016631316584,0.3643883238992093,2025
1.5<potenza_impegnata<=3,Residente,Tutti,05,123.102,0.2892789626046448,0.3027136534133256,0.4080073839820295,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,05,92.07,0.30996798748779364,0.31616797325721147,0.3738640392549949,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,05,25.649,0.29661071775150055,0.2675153649858031,0.4358739172626963,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,05,413.903,0.3894631760889151,0.2537691356863069,0.356767688224778,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,05,210.275,0.323548222382665,0.30601993582192005,0.3704318417954149,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,05,214.741,0.32237046777365147,0.3079356917587174,0.3696938404676311,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,05,442.686,0.32990695376140056,0.2786145188968602,0.39147852734173927,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,05,437.181,0.342442466544086,0.27338495648747324,0.3841725769684408,2025
3<potenza_impegnata<=4.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,05,182.039,0.3135890583122606,0.31789471691827803,0.3685162247694614,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,05,185.771,0.3121185147045241,0.3207900895456393,0.3670913957498365,2025
0<potenza_impegnata<=1.5,Residente,Tutti,05,54.127,0.29666686847562745,0.3002173379893055,0.40311579353506705,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,05,38.826,0.2971244570519142,0.29164144144620485,0.411234101501881,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,05,115.393,0.2992348735290951,0.31680115681153503,0.3839639696593699,2025
1.5<potenza_impegnata<=3,Tutti,Tutti,05,118.568,0.2932060448932051,0.30523094646553744,0.40156300864125744,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,05,83.892,0.3040124900315686,0.30991835756729474,0.38606915240113665,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,05,38.295,0.2689209161086591,0.28316147037931044,0.44791761351203035,2025
3<potenza_impegnata<=4.5,Residente,Tutti,05,182.99,0.30815309211830044,0.3267965060622928,0.3650504018194066,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,05,51.317,0.2748642494307234,0.29965217826489504,0.4254835723043815,2025
potenza_impegnata>6,Tutti,Mercato Libero,05,486.681,0.3441496603144189,0.2851191849700891,0.3707311547154921,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,05,41.379,0.28890050580292886,0.2863189347445548,0.4247805594525163,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,05,89.103,0.3126634016185307,0.3031008502291242,0.3842357481523451,2025
4.5<potenza_impegnata<=6,Residente,Mercato Libero,05,215.499,0.3194054395742153,0.31303618176257747,0.3675583786632071,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,05,185.597,0.3409539942566525,0.30025297366409576,0.35879303207925173,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,05,177.934,0.3106294550189325,0.3254798792894343,0.3638906656916332,2025
3<potenza_impegnata<=4.5,Non Residente,Mercato Libero,05,149.566,0.3217877085486692,0.3173238703997045,0.3608884210516263,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,05,161.411,0.3172864301307364,0.31267537171364346,0.37003819815562006,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,05,38.364,0.3058252990523773,0.2954994793114084,0.3986752216362142,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,05,372.514,0.325561559593626,0.2994314984301878,0.3750069419761862,2025
potenza_impegnata>6,Residente,Maggior Tutela,05,390.051,0.31520340649498985,0.2889481173095893,0.3958484761954208,2025
potenza_impegnata>6,Tutti,Maggior Tutela,05,419.903,0.3271303124570798,0.2870785838781267,0.38579110366479363,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,05,515.928,0.34294375721306136,0.28459983844893777,0.372456404338001,2025
0<potenza_impegnata<=1.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,05,22.78,0.25670616308730354,0.24926972763926603,0.49402410927343043,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,05,26.011,0.31636038042825476,0.26947947718413207,0.4141601423876131,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,05,343.908,0.32941457336566726,0.2997253273241605,0.3708600993101721,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,05,149.421,0.322026212367496,0.31612198609437925,0.36185180153812474,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,05,55.467,0.3006863926254242,0.3055828810805434,0.39373072629403244,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,05,119.578,0.2984178813151945,0.31797815020552483,0.38360396847928074,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,05,152.558,0.32091616178452886,0.30346828663777486,0.3756155515776963,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,05,179.735,0.33967898009390557,0.300507869543053,0.3598131503630413,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,05,179.793,0.33015000864959265,0.2952810293839019,0.3745689619665055,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,05,93.011,0.31029092816371107,0.31724935815187316,0.3724597136844159,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,05,124.943,0.2856202743683352,0.30046303110782063,0.4139166945238442,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,05,158.786,0.32010973079000477,0.30998671283516493,0.36990355637483024,2025
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,05,119.869,0.2905867954007583,0.3037934002420176,0.40561980435722395,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,05,134.461,0.3360968038686128,0.2947628113362554,0.3691403847951318,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,05,183.615,0.3074975061393813,0.32779962828544523,0.3647028655751735,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,05,110.528,0.31610900036765005,0.30827121257075596,0.37561978706159405,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,05,112.0,0.3165487823056918,0.30887902651050236,0.3745721911838059,2025
4.5<potenza_impegnata<=6,Tutti,Mercato Libero,05,209.676,0.3245330006076798,0.3100269615669159,0.36544003782540424,2025
potenza_impegnata>6,Non Residente,Mercato Libero,05,597.907,0.353959588624007,0.2816489601189376,0.36439145125705535,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,05,51.123,0.2960193622464115,0.28940241574386555,0.41457822200972305,2025
potenza_impegnata>6,Residente,Mercato Libero,05,442.573,0.33776654925419297,0.2875206110507166,0.37471283969509045,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,05,24.914,0.25984549111751937,0.273744170315782,0.4664103385666987,2025
potenza_impegnata>6,Non Residente,Tutti,05,578.463,0.3551786796649418,0.2803182843268875,0.36450303600817086,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,05,215.224,0.32461041085002723,0.3092922197650189,0.3660973693849539,2025
potenza_impegnata>6,Residente,Tutti,05,439.156,0.3356362263222488,0.2865052414012266,0.3778585322765246,2025
potenza_impegnata>6,Tutti,Tutti,05,476.909,0.34302268681991527,0.2840989361500299,0.37287837703005494,2025
4.5<potenza_impegnata<=6,Residente,Tutti,05,222.095,0.31991773975120874,0.31205522992700224,0.3680270303217892,2025
0<potenza_impegnata<=1.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,06,26.091,0.2954858217200007,0.22531157327544432,0.47920260500455486,2025
potenza_impegnata>6,Non Residente,Tutti,06,813.903,0.36291903794211117,0.24663201510451285,0.39044894695337595,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,06,164.181,0.2821086303178898,0.2815639761633033,0.4363273935188068,2025
4.5<potenza_impegnata<=6,Non Residente,Tutti,06,263.882,0.32536895426074697,0.2691879854142109,0.40544306032504207,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,06,244.551,0.298381688531997,0.2886985838731894,0.41291972759481355,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,06,204.079,0.3079109939090595,0.27805808923066394,0.41403091686027654,2025
1.5<potenza_impegnata<=3,Residente,Tutti,06,164.504,0.28609001729929745,0.2811167991072711,0.43279318359343155,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,06,124.168,0.29410772807909147,0.27582883204566677,0.4300634398752416,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,06,27.072,0.28119113355338254,0.23892959362119673,0.4798792728254208,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,06,712.98,0.32964269085118725,0.2547893891303861,0.4155679200184266,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,06,728.766,0.31597548025208244,0.2594612471745459,0.4245632725733717,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,06,317.021,0.3096231181964224,0.2776041771648814,0.41277270463869614,2025
0<potenza_impegnata<=1.5,Residente,Tutti,06,63.185,0.2878440734259132,0.26536418734784,0.4467917392262468,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,06,43.683,0.28615595684250855,0.2586563617204494,0.455187681437042,2025
1.5<potenza_impegnata<=3,Tutti,Tutti,06,158.578,0.28776567550439863,0.2800344410285637,0.43219988346703775,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,06,265.707,0.29434887181573816,0.2888694787919369,0.416781649392325,2025
3<potenza_impegnata<=4.5,Residente,Tutti,06,252.311,0.2957320854801288,0.29178798120334576,0.4124799333165255,2025
4.5<potenza_impegnata<=6,Residente,Tutti,06,307.146,0.3102637140756325,0.28044442347334086,0.4092918624510265,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,06,113.518,0.2868633173108502,0.2726791844731409,0.44045749821600905,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,06,299.009,0.31386483210753274,0.2777823684660115,0.40835279942645575,2025
potenza_impegnata>6,Residente,Tutti,06,686.827,0.32905237198809917,0.2669910013262898,0.40395662668561105,2025
potenza_impegnata>6,Tutti,Tutti,06,720.407,0.34014922989049623,0.26035155934203263,0.39949921076747114,2025
potenza_impegnata>6,Tutti,Mercato Libero,06,725.132,0.34207875367098417,0.2612317429103435,0.3966895034186723,2025
potenza_impegnata>6,Residente,Mercato Libero,06,684.108,0.33159139681597055,0.26823642980105966,0.40017217338296973,2025
potenza_impegnata>6,Non Residente,Mercato Libero,06,832.112,0.3626213748135037,0.24741826742816916,0.38996035775832705,2025
4.5<potenza_impegnata<=6,Residente,Mercato Libero,06,306.384,0.3101844655181361,0.2809469745483919,0.408868559933472,2025
3<potenza_impegnata<=4.5,Non Residente,Mercato Libero,06,201.144,0.3072291998355121,0.278722867732006,0.4140479324324819,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,06,43.297,0.2933931247451051,0.2589462869963845,0.4476605882585103,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,06,27.286,0.2928950538403688,0.23566717019676467,0.4714377759628666,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,06,53.976,0.26505746837879335,0.27465575457843266,0.4602867770427738,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,06,41.172,0.27423309476981883,0.25977608734405455,0.4659908178861266,2025
potenza_impegnata>6,Residente,Maggior Tutela,06,640.27,0.3236269938029349,0.2671279358397426,0.40924507035732255,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,06,158.258,0.28280985789224117,0.2802536352439677,0.43693650686379126,2025
potenza_impegnata>6,Tutti,Maggior Tutela,06,671.207,0.33376582391108595,0.2588592327420826,0.4073749433468314,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,06,254.932,0.3141966438342536,0.27171594504168145,0.41408741112406494,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,06,771.229,0.34805835871705537,0.24720298388862555,0.40473865739431897,2025
3<potenza_impegnata<=4.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,06,264.494,0.2977224025408262,0.2859539195527324,0.41632367790644137,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,06,269.632,0.30939512856490115,0.27512580567673794,0.41547906575836097,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,06,323.914,0.30966278022604815,0.278034965233806,0.41230225454014574,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,06,278.457,0.32202573412752816,0.27267450215511985,0.405299763717352,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,06,646.122,0.38282940950230115,0.23660874427523793,0.3805618462224609,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,06,65.669,0.2935844284187813,0.26788754520150204,0.4385280263797166,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,06,281.523,0.3148596218178302,0.27434470822670337,0.41079566995546646,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,06,260.784,0.3388304209461437,0.26875753253247486,0.3924120465213814,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,06,126.235,0.29456238706101545,0.27603883552659825,0.4293987774123862,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,06,167.604,0.28582541569873715,0.282251514041131,0.4319230702601318,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,06,238.203,0.30537749558625266,0.27997911022413596,0.41464339418961127,2025
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,06,160.984,0.28780129598864906,0.28087442389296285,0.43132428011838814,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,06,243.635,0.3025512492119839,0.28252865193466953,0.41492009885334663,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,06,187.163,0.32103356010815365,0.2658558583078138,0.41311058158403263,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,06,251.328,0.29560546553702155,0.2923948662523324,0.41199966821064604,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,06,137.04,0.29357712125075486,0.2700280841237518,0.4363947946254934,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,06,242.911,0.29820326299064076,0.28921903660446796,0.4125777004048912,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,06,263.556,0.32585500967997344,0.2687987547828745,0.40534623553715204,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,06,139.476,0.29332644059625496,0.2694398959998598,0.4372336634038853,2025
1.5<potenza_impegnata<=3,Non Residente,Maggior Tutela,06,101.402,0.29663574993616215,0.2765412064989867,0.4268230435648512,2025
4.5<potenza_impegnata<=6,Tutti,Mercato Libero,06,297.952,0.3140371365434949,0.27798647659530235,0.40797638686120274,2025
0<potenza_impegnata<=1.5,Tutti,Maggior Tutela,06,46.991,0.2759862537379464,0.25755607077981263,0.46645767548224104,2025
0<potenza_impegnata<=1.5,Residente,Maggior Tutela,06,59.465,0.28553282171860367,0.25719186793143456,0.4572753103499619,2025
0<potenza_impegnata<=1.5,Non Residente,Maggior Tutela,06,26.136,0.23327527703954534,0.2591855002671514,0.5075392226933031,2025
potenza_impegnata>6,Tutti,Tutti,07,685.424,0.36997315972282174,0.2598833275069306,0.3701435127702476,2025
potenza_impegnata>6,Non Residente,Tutti,07,796.371,0.3936731944890753,0.24482965596936493,0.3614971495415597,2025
4.5<potenza_impegnata<=6,Tutti,Tutti,07,272.954,0.34652317300871405,0.27714885839807163,0.37632796859321427,2025
4.5<potenza_impegnata<=6,Residente,Tutti,07,279.369,0.341680903729218,0.2797667012442022,0.37855239502657984,2025
3<potenza_impegnata<=4.5,Tutti,Tutti,07,223.397,0.3341383471138998,0.2903488072130113,0.3755128456730889,2025
3<potenza_impegnata<=4.5,Residente,Tutti,07,230.447,0.33133655393327105,0.29337602482054725,0.37528742124618164,2025
3<potenza_impegnata<=4.5,Non Residente,Tutti,07,186.331,0.34406222308969747,0.2796989985663848,0.3762387783439178,2025
1.5<potenza_impegnata<=3,Residente,Tutti,07,153.713,0.32029809790130365,0.2838184431644471,0.3958834589342493,2025
1.5<potenza_impegnata<=3,Non Residente,Tutti,07,116.063,0.32531376766344916,0.27839710456767824,0.39628912776887265,2025
0<potenza_impegnata<=1.5,Tutti,Tutti,07,45.962,0.32210656852460195,0.2661683050363321,0.41172512643906595,2025
0<potenza_impegnata<=1.5,Residente,Tutti,07,66.584,0.3214003381338885,0.2740504743987745,0.40454918746733687,2025
0<potenza_impegnata<=1.5,Non Residente,Tutti,07,28.356,0.32543776954653086,0.24659471336208494,0.42796751709138414,2025
potenza_impegnata>6,Tutti,Servizio a tutele graduali domestici non vulnerabili,07,689.686,0.3597756655582267,0.25515352858835644,0.3850708058534168,2025
potenza_impegnata>6,Residente,Servizio a tutele graduali domestici non vulnerabili,07,689.279,0.35162813090946615,0.25877488147061306,0.38959698761992084,2025
4.5<potenza_impegnata<=6,Tutti,Servizio a tutele graduali domestici non vulnerabili,07,286.59,0.3444720760024712,0.27550926083838695,0.3800186631591419,2025
4.5<potenza_impegnata<=6,Residente,Servizio a tutele graduali domestici non vulnerabili,07,292.204,0.34413536771098685,0.2749706757590988,0.3808939565299145,2025
4.5<potenza_impegnata<=6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,07,247.898,0.34642703349035836,0.2786358944280719,0.3749370720815696,2025
3<potenza_impegnata<=4.5,Residente,Servizio a tutele graduali domestici non vulnerabili,07,246.793,0.3351814741510461,0.3024870858719297,0.36233143997702416,2025
3<potenza_impegnata<=4.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,07,201.966,0.3491836420286802,0.27601207637576675,0.37480428159555307,2025
1.5<potenza_impegnata<=3,Tutti,Servizio a tutele graduali domestici non vulnerabili,07,155.36,0.3178518155456134,0.28258077018588545,0.3995674142685011,2025
1.5<potenza_impegnata<=3,Non Residente,Servizio a tutele graduali domestici non vulnerabili,07,107.075,0.3217527430207002,0.2755892084384265,0.4026580485408733,2025
0<potenza_impegnata<=1.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,07,41.987,0.3198009901314711,0.26995562987005894,0.41024337999847,2025
0<potenza_impegnata<=1.5,Residente,Servizio a tutele graduali domestici non vulnerabili,07,55.029,0.3182839591796294,0.27405528584167244,0.40766075497869814,2025
0<potenza_impegnata<=1.5,Non Residente,Servizio a tutele graduali domestici non vulnerabili,07,26.614,0.3231679963408305,0.26085656231583204,0.41597544134333736,2025
potenza_impegnata>6,Tutti,Mercato Libero,07,688.355,0.3703125179639756,0.26082704184953776,0.36886044018648667,2025
potenza_impegnata>6,Residente,Mercato Libero,07,642.757,0.358153144453893,0.26879311367968123,0.37305374186642576,2025
potenza_impegnata>6,Non Residente,Mercato Libero,07,808.151,0.3947060004324685,0.24495378200007195,0.36034021756745965,2025
4.5<potenza_impegnata<=6,Tutti,Mercato Libero,07,272.424,0.34647549364287417,0.277466276177297,0.37605823017982876,2025
4.5<potenza_impegnata<=6,Residente,Mercato Libero,07,279.196,0.341164547437439,0.2804587807338495,0.3783766718287115,2025
4.5<potenza_impegnata<=6,Non Residente,Mercato Libero,07,244.523,0.3611739174868877,0.2688836496058292,0.369942432907283,2025
3<potenza_impegnata<=4.5,Tutti,Mercato Libero,07,222.487,0.3338722633087682,0.2895213175505367,0.37660641914069515,2025
3<potenza_impegnata<=4.5,Residente,Mercato Libero,07,229.874,0.33078013512180543,0.29241189376073445,0.3768079711174602,2025
3<potenza_impegnata<=4.5,Non Residente,Mercato Libero,07,185.562,0.34395183252179784,0.2801387447859622,0.37590942269223987,2025
1.5<potenza_impegnata<=3,Residente,Servizio a tutele graduali domestici non vulnerabili,07,161.724,0.31715792672571935,0.283824403715722,0.39901766955855866,2025
1.5<potenza_impegnata<=3,Tutti,Mercato Libero,07,149.68,0.3206605949569753,0.28318877801787223,0.39615062702515247,2025
1.5<potenza_impegnata<=3,Residente,Mercato Libero,07,155.688,0.3192847677689891,0.28442872225942195,0.3962865099715889,2025
1.5<potenza_impegnata<=3,Non Residente,Mercato Libero,07,117.852,0.3253688396868937,0.2787711550837327,0.39586000522937365,2025
3<potenza_impegnata<=4.5,Tutti,Servizio a tutele graduali domestici non vulnerabili,07,241.821,0.33686060344761765,0.2993121787929822,0.3638272177594001,2025
0<potenza_impegnata<=1.5,Tutti,Mercato Libero,07,46.204,0.32355206780193047,0.2637746213607471,0.41267331083732245,2025
0<potenza_impegnata<=1.5,Residente,Mercato Libero,07,70.876,0.3197732373319867,0.2756540107445632,0.4045727519234502,2025
0<potenza_impegnata<=1.5,Non Residente,Mercato Libero,07,28.463,0.3343535514764565,0.23660814046288908,0.42903830806065446,2025
potenza_impegnata>6,Tutti,Maggior Tutela,07,638.093,0.3837043686507309,0.25654867215828653,0.35974695919098265,2025
potenza_impegnata>6,Non Residente,Servizio a tutele graduali domestici non vulnerabili,07,691.41,0.39385931820984743,0.2400040263197986,0.36613665547035396,2025
potenza_impegnata>6,Residente,Maggior Tutela,07,599.185,0.3844539522122508,0.2620016459969921,0.35354440179075697,2025
potenza_impegnata>6,Non Residente,Maggior Tutela,07,765.063,0.38249801183953064,0.24777472407380596,0.36972726408666334,2025
4.5<potenza_impegnata<=6,Tutti,Maggior Tutela,07,251.783,0.35331062945515546,0.273988568015483,0.37270080252936166,2025
4.5<potenza_impegnata<=6,Residente,Maggior Tutela,07,251.497,0.34667077214008307,0.2781244247730448,0.3752048030868722,2025
4.5<potenza_impegnata<=6,Non Residente,Maggior Tutela,07,253.446,0.36878396786184287,0.26435019509154295,0.3668658370466142,2025
3<potenza_impegnata<=4.5,Tutti,Maggior Tutela,07,202.114,0.3318830016699433,0.2815413574784893,0.3865756408515674,2025
1.5<potenza_impegnata<=3,Tutti,Tutti,07,148.22,0.3213551545280705,0.28271576856597697,0.3959290769059525,2025
3<potenza_impegnata<=4.5,Residente,Maggior Tutela,07,204.959,0.33110692359827076,0.2835748373066268,0.3853182390951024,2025
3<potenza_impegnata<=4.5,Non Residente,Maggior Tutela,07,175.925,0.33557775613194385,0.2718603615289355,0.3925618823391206,2025
1.5<potenza_impegnata<=3,Tutti,Maggior Tutela,07,126.46,0.334282436649956,0.27718562107457295,0.38853194227547116,2025
1.5<potenza_impegnata<=3,Residente,Maggior Tutela,07,128.55,0.33453867586169855,0.2775243426403808,0.3879369814979207,2025
