mese,sezione,divisione,gruppo,classe,kwh
1,,,,,3225.93844
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,"1.11  Coltivazione di cereali, legumi da granella e semi oleosi, escluso il riso",3044.473676
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.12  Coltivazione di riso,3825.020667
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,"1.13  Coltivazione di ortaggi e meloni, radici e tuberi",3275.691929
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.16  Coltivazione di piante tessili,3618.45
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.1 COLTIVAZIONE DI COLTURE AGRICOLE NON PERMANENTI,1.19  Coltivazione di altre colture agricole non permanenti,2744.955889
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,1.21  Coltivazione di uva,2675.53
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,"1.25  Coltivazione di altri alberi da frutto, frutti di bosco e frutta in guscio",3592.60025
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,1.26  Coltivazione di frutti oleosi,1553.3
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,"1.28  Coltivazione di spezie, piante aromatiche e farmaceutiche",11352.2
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.2 COLTIVAZIONE DI COLTURE AGRICOLE PERMANENTI,1.29  Coltivazione di altre colture agricole permanenti,1127.822
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.3 RIPRODUZIONE DELLE PIANTE,1.30  Riproduzione delle piante,10341.01063
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.41  Allevamento di bovini da latte,4076.617797
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.42  Allevamento di altri bovini e bufalini,8620.910667
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.43  Allevamento di cavalli e altri equini,1731.8794
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.45  Allevamento di ovini e caprini,51.048
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.46  Allevamento di suini,1021.94375
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.47  Allevamento di pollame,4035.574136
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.4 ALLEVAMENTO DI ANIMALI,1.49   Allevamento di altri animali,3356.23384
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.5 COLTIVAZIONI AGRICOLE ASSOCIATE ALL'ALLEVAMENTO DI ANIMALI: ATTIVITÀ MISTA,1.50  Coltivazioni agricole associate all'allevamento di animali: attività mista,3612.422368
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.61  Attività di supporto alla produzione vegetale,2339.837902
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.62  Attività di supporto alla produzione animale,4763.244
1,"A AGRICOLTURA, SILVICOLTURA E PESCA","1 PRODUZIONI VEGETALI E ANIMALI, CACCIA E SERVIZI CONNESSI",1.6 ATTIVITÀ DI SUPPORTO ALL'AGRICOLTURA E ATTIVITÀ SUCCESSIVE ALLA RACCOLTA,1.63  Attività successive alla raccolta e lavorazione delle sementi per la semina,880.176
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",2 SILVICOLTURA E UTILIZZO DI AREE FORESTALI,2.1 SILVICOLTURA E ALTRE ATTIVITÀ FORESTALI,2.10  Silvicoltura e altre attività forestali,4394.990286
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",2 SILVICOLTURA E UTILIZZO DI AREE FORESTALI,2.2 UTILIZZO DI AREE FORESTALI,2.20  Utilizzo di aree forestali,1261.996
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",3 PESCA E ACQUACOLTURA,3.1 PESCA,3.11  Pesca marina,3201.140202
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",3 PESCA E ACQUACOLTURA,3.1 PESCA,3.12  Pesca in acque dolci,4790.583
1,"A AGRICOLTURA, SILVICOLTURA E PESCA",3 PESCA E ACQUACOLTURA,3.2 ACQUACOLTURA,3.22  Acquacoltura in acque dolci,5793.828
1,B ATTIVITÀ ESTRATTIVE,5 ESTRAZIONE DI CARBONE E LIGNITE,5.1 ESTRAZIONE DI ANTRACITE,5.10  Estrazione di antracite,5481.149
1,B ATTIVITÀ ESTRATTIVE,6 ESTRAZIONE DI PETROLIO GREGGIO E GAS NATURALE,6.2 ESTRAZIONE DI GAS NATURALE,6.20  Estrazione di gas naturale,5933.113333
1,B ATTIVITÀ ESTRATTIVE,7 ESTRAZIONE DI MINERALI METALLIFERI,7.1 ESTRAZIONE DI MINERALI METALLIFERI FERROSI,7.10  Estrazione di minerali metalliferi ferrosi,2285.152
1,B ATTIVITÀ ESTRATTIVE,8 ALTRE ATTIVITÀ ESTRATTIVE,"8.1 ESTRAZIONE DI PIETRA, SABBIA E ARGILLA","8.11  Estrazione di pietre ornamentali, calcare, pietra di gesso, ardesia e altre pietre",5219.207
1,B ATTIVITÀ ESTRATTIVE,8 ALTRE ATTIVITÀ ESTRATTIVE,"8.1 ESTRAZIONE DI PIETRA, SABBIA E ARGILLA","8.12  Estrazione di ghiaia, sabbia, argilla e caolino",4815.75
1,B ATTIVITÀ ESTRATTIVE,8 ALTRE ATTIVITÀ ESTRATTIVE,8.9 ATTIVITÀ ESTRATTIVE N.C.A.,8.93  Estrazione di sale,13701.20533
1,B ATTIVITÀ ESTRATTIVE,8 ALTRE ATTIVITÀ ESTRATTIVE,8.9 ATTIVITÀ ESTRATTIVE N.C.A.,8.99  Altre attività estrattive n.c.a.,11860.0
1,B ATTIVITÀ ESTRATTIVE,9 ATTIVITÀ DEI SERVIZI DI SUPPORTO ALL'ESTRAZIONE,9.1 ATTIVITÀ DI SUPPORTO ALL'ESTRAZIONE DI PETROLIO E GAS NATURALE,9.10  Attività di supporto all'estrazione di petrolio e gas naturale,9555.1
1,B ATTIVITÀ ESTRATTIVE,9 ATTIVITÀ DEI SERVIZI DI SUPPORTO ALL'ESTRAZIONE,9.9 ATTIVITÀ DI SUPPORTO AD ALTRE ATTIVITÀ ESTRATTIVE,9.90  Attività di supporto ad altre attività estrattive,1259.094
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.1 LAVORAZIONE E CONSERVAZIONE DI CARNE E PRODUZIONE DI PRODOTTI A BASE DI CARNE,"10.11  Lavorazione e conservazione di carne, esclusa la carne di volatili",9700.152778
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.1 LAVORAZIONE E CONSERVAZIONE DI CARNE E PRODUZIONE DI PRODOTTI A BASE DI CARNE,"10.13  Produzione di prodotti a base di carne, inclusi prodotti a base di carne di volatili",9517.419875
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,"10.2 LAVORAZIONE E CONSERVAZIONE DI PESCE, CROSTACEI E MOLLUSCHI","10.20  Lavorazione e conservazione di pesce, crostacei e molluschi",8674.7721
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.3 LAVORAZIONE E CONSERVAZIONE DI FRUTTA E ORTAGGI,10.31  Lavorazione e conservazione di patate,34670.15
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.3 LAVORAZIONE E CONSERVAZIONE DI FRUTTA E ORTAGGI,10.32  Produzione di succhi a base di frutta e ortaggi,0.7
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.3 LAVORAZIONE E CONSERVAZIONE DI FRUTTA E ORTAGGI,10.39  Altre attività di lavorazione e conservazione di frutta e ortaggi,9884.574
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.4 PRODUZIONE DI OLI E GRASSI VEGETALI E ANIMALI,10.41  Produzione di oli e grassi,4126.8275
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.5 PRODUZIONE DI PRODOTTI LATTIERO,10.51 CASEARI E GELATI - Produzione di prodotti lattiero-caseari,4909.74
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.5 PRODUZIONE DI PRODOTTI LATTIERO,10.52 CASEARI E GELATI - Produzione di gelati,1840.891636
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,"10.6 LAVORAZIONE DI GRANAGLIE, PRODUZIONE DI AMIDI E DI PRODOTTI AMIDACEI",10.61  Lavorazione di granaglie,8014.084
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,10.71  Produzione di pane; produzione di prodotti di pasticceria freschi,4367.598236
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,"10.72  Produzione di fette biscottate, biscotti, prodotti di pasticceria conservati",7527.911643
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.7 PRODUZIONE DI PRODOTTI DA FORNO E FARINACEI,10.73  Produzione di prodotti farinacei,5351.181263
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.81  Produzione di zucchero,11779.2758
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,"10.82  Produzione di cacao, cioccolato, caramelle e confetterie",7698.832
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.83  Lavorazione di tè e caffè,3231.01025
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.84  Produzione di condimenti e spezie,16860.322
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.85  Produzione di pasti e piatti preparati,6104.489636
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.86  Produzione di preparati omogeneizzati e di alimenti dietetici,17676.6721
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.8 PRODUZIONE DI ALTRI PRODOTTI ALIMENTARI,10.89  Produzione di altri prodotti alimentari n.c.a.,4630.43224
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.9 PRODUZIONE DI PRODOTTI PER L'ALIMENTAZIONE DEGLI ANIMALI,10.91  Produzione di mangimi per l'alimentazione degli animali da allevamento,1310.4
1,C ATTIVITÀ MANIFATTURIERE,10 PRODUZIONE DI PRODOTTI ALIMENTARI,10.9 PRODUZIONE DI PRODOTTI PER L'ALIMENTAZIONE DEGLI ANIMALI,10.92  Produzione di prodotti per l'alimentazione degli animali da compagnia,14605.438
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,"11.01  Distillazione, rettifica e miscelatura di alcolici",5100.298261
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.02  Produzione di vini da uve,470.0
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.04  Produzione di altre bevande fermentate non distillate,6179.7125
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.05  Produzione di birra,5062.429583
1,C ATTIVITÀ MANIFATTURIERE,11 PRODUZIONE DI BEVANDE,11.0 PRODUZIONE DI BEVANDE,11.07  Produzione di bibite analcoliche e di acque in bottiglia,835.5626667
1,C ATTIVITÀ MANIFATTURIERE,12 PRODUZIONE DI PRODOTTI DEL TABACCO,12.0 PRODUZIONE DI PRODOTTI DEL TABACCO,12.00  Produzione di prodotti del tabacco,3097.950625
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.1 PREPARAZIONE E FILATURA DI FIBRE TESSILI,13.10  Preparazione e filatura di fibre tessili,13564.10763
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.2 TESSITURA,13.20  Tessitura,7670.586667
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.3 FINISSAGGIO DEI TESSILI,13.30  Finissaggio dei tessili,6002.095867
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.91  Fabbricazione di tessuti a maglia e all'uncinetto,6174.663476
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.92  Fabbricazione di tessili per la casa e l'arredo,4601.395789
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.93  Fabbricazione di tappeti e moquette,3941.727
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,"13.94  Fabbricazione di spago, corde, funi e reti",6141.335
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.95  Fabbricazione di tessuti non-tessuti e di articoli in tessuto non-tessuto,11914.55357
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.96  Fabbricazione di altri tessuti per uso tecnico e industriale,6253.795118
1,C ATTIVITÀ MANIFATTURIERE,13 FABBRICAZIONE DI TESSILI,13.9 ALTRE FABBRICAZIONI TESSILI,13.99  Fabbricazione di altri prodotti tessili n.c.a.,4651.632467
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.11   Confezione di abbigliamento in pelle,5387.868513
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.12   Confezione di indumenti da lavoro,3647.918667
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.13   Confezione di altro abbigliamento esterno,4856.232385
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.14   Confezione di biancheria intima,5455.249167
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.1 FABBRICAZIONE DI ARTICOLI A MAGLIA E ALL'UNCINETTO,14.19   Confezione di altri articoli di abbigliamento ed accessori,4984.449389
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.2 FABBRICAZIONE DI ALTRI ARTICOLI DI ABBIGLIAMENTO E ACCESSORI,14.20   Confezione di articoli in pelliccia,2378.009
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.3 FABBRICAZIONE DI ARTICOLI DI MAGLIERIA,14.31   Fabbricazione di articoli di calzetteria in maglia,4229.074333
1,C ATTIVITÀ MANIFATTURIERE,14 FABBRICAZIONE DI ARTICOLI DI ABBIGLIAMENTO,14.3 FABBRICAZIONE DI ARTICOLI DI MAGLIERIA,14.39   Fabbricazione di altri articoli di maglieria,5580.914531
1,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,"15.1 CONCIA, TINTURA E RIFINIZIONE DI PELLI, CUOI E PELLICCE; FABBRICAZIONE DI ARTICOLI DA VIAGGIO, BORSE, PELLETTERIA E SELLERIA","15.11  Concia, tintura e rifinizione di pelli, cuoi e pellicce",6119.313945
1,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,"15.1 CONCIA, TINTURA E RIFINIZIONE DI PELLI, CUOI E PELLICCE; FABBRICAZIONE DI ARTICOLI DA VIAGGIO, BORSE, PELLETTERIA E SELLERIA","15.12  Fabbricazione di articoli da viaggio, borse, pelletteria e selleria di qualsiasi materiale",6523.222754
1,C ATTIVITÀ MANIFATTURIERE,15 FABBRICAZIONE DI PELLI E CUOI E ARTICOLI IN PELLE E SIMILI DI ALTRI MATERIALI,15.2 FABBRICAZIONE DI CALZATURE,15.20  Fabbricazione di calzature,6303.102206
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO",16.1 TAGLIO E PIALLATURA DEL LEGNO; LAVORAZIONE E FINITURA DEL LEGNO,16.10   Taglio e piallatura del legno,1768.694429
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.22  Fabbricazione di pavimenti di legno con elementi pre-assemblati,3018.5065
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.23  Fabbricazione di altri prodotti di carpenteria in legno e falegnameria per l'edilizia,2625.496106
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO",16.24  Fabbricazione di imballaggi in legno,3639.525913
1,C ATTIVITÀ MANIFATTURIERE,"16 PRODUZIONE E LAVORAZIONE DEL LEGNO E DEI PRODOTTI A BASE DI LEGNO E SUGHERO, ESCLUSI I MOBILI; FABBRICAZIONE DI ARTICOLI IN PAGLIA E MATERIALE DA INTRECCIO","16.2 FABBRICAZIONE DI PRODOTTI IN LEGNO, SUGHERO, PAGLIA E MATERIALI DA INTRECCIO","16.29   Fabbricazione di altri prodotti in legno, sughero, paglia e materiali da intreccio",3487.616846
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.1 FABBRICAZIONE DI PASTA,"17.11 CARTA, CARTA E CARTONE - Fabbricazione di pasta-carta",186.8745
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.1 FABBRICAZIONE DI PASTA,"17.12 CARTA, CARTA E CARTONE - Fabbricazione di carta e cartone",9438.087833
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,"17.21  Fabbricazione di carta, cartone ondulato e di imballaggi di carta e cartone",5680.90141
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.22  Fabbricazione di prodotti igienico-sanitari e per uso domestico in carta e ovatta di cellulosa,8098.483333
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.23  Fabbricazione di prodotti cartotecnici,6053.231296
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.24  Fabbricazione di carta da parati,6138.1625
1,C ATTIVITÀ MANIFATTURIERE,17 FABBRICAZIONE DI CARTA E DI PRODOTTI DI CARTA,17.2 FABBRICAZIONE DI ARTICOLI DI CARTA E CARTONE,17.29   Fabbricazione di altri articoli di carta e cartone,4914.374762
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.11  Stampa di giornali,10281.9471
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.12  Altra stampa,5724.922834
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.13  Lavorazioni preliminari alla stampa e ai media,3185.989842
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.1 STAMPA E SERVIZI CONNESSI ALLA STAMPA,18.14  Legatoria e servizi connessi,5472.624565
1,C ATTIVITÀ MANIFATTURIERE,18 STAMPA E RIPRODUZIONE DI SUPPORTI REGISTRATI,18.2 RIPRODUZIONE DI SUPPORTI REGISTRATI,18.20  Riproduzione di supporti registrati,12288.9
1,C ATTIVITÀ MANIFATTURIERE,19 FABBRICAZIONE DI COKE E PRODOTTI DERIVANTI DALLA RAFFINAZIONE DEL PETROLIO,19.1 FABBRICAZIONE DI PRODOTTI DI COKERIA,19.10  Fabbricazione di prodotti di cokeria,3703.2345
1,C ATTIVITÀ MANIFATTURIERE,19 FABBRICAZIONE DI COKE E PRODOTTI DERIVANTI DALLA RAFFINAZIONE DEL PETROLIO,19.2 FABBRICAZIONE DI PRODOTTI DERIVANTI DALLA RAFFINAZIONE DEL PETROLIO E PRODOTTI DA COMBUSTIBILI FOSSILI,19.20  Fabbricazione di prodotti derivanti dalla raffinazione del petrolio e prodotti da combustibili fossili,7121.567865
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.11  Fabbricazione di gas industriali,8421.8
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.12  Fabbricazione di coloranti e pigmenti,11410.88533
1,C ATTIVITÀ MANIFATTURIERE,20 FABBRICAZIONE DI PRODOTTI CHIMICI,"20.1 FABBRICAZIONE DI PRODOTTI CHIMICI DI BASE, DI FERTILIZZANTI E COMPOSTI AZOTATI, DI MATERIE PLASTICHE E GOMMA SINTETICA IN FORME PRIMARIE",20.13  Fabbricazione di altri prodotti chimici di base inorganici,6156.565935
